市区町村名,名称,経度,緯度,isContained
京都市東山区,ガラスの部屋（休館中）,135.776147,35.000046,False
京都市東山区,金比羅絵馬館（休館中）,135.776147,35.000046,False
京都市東山区,京都国際工芸センター　WAZAGU,135.775776,35.004143,False
京都市東山区,祇園,135.777401,35.003832,False
京都市東山区,京焼　陶あん,135.77482,34.980164,False
京都市東山区,幕末維新ミュージアム「霊山歴史館」,135.782599,34.999018,False
京都市東山区,豊国神社,135.772099,34.991452,False
京都市東山区,かさぎ屋,135.780803,34.998117,False
京都市東山区,六波羅蜜寺宝物館,135.773355,34.997113,False
京都市東山区,七味家本舗,135.780782,34.996316,False
京都市東山区,方広寺,135.772101,34.992202,False
京都市東山区,わらじや,135.770423,34.989411,False
京都市東山区,堀尾竹荘,135.776494,34.996087,False
京都市東山区,高台寺 一念坂　金網つじ,135.780397,34.999102,False
京都市山科区,洛東タクシー,135.811275,34.978668,False
京都市山科区,コトブキ陶春,135.792574,34.978371,False
京都市山科区,瑞香　加島,135.79547,34.979671,False
京都市山科区,川崎大師　京都別院　笠原寺,135.828176,34.970233,False
京都市山科区,清水焼の郷会館,135.794248,34.979422,False
京都市山科区,株式会社御池,135.795924,34.979435,False
京都市山科区,疏水公園,135.818943,34.997093,False
京都市山科区,毘沙門堂,135.818806,35.001311,False
京都市山科区,天智天皇陵,135.807003,34.997396,False
京都市山科区,大石神社,135.795715,34.970217,False
京都市山科区,勧修寺,135.807425,34.961738,False
京都市山科区,隨心院,135.816562,34.959335,False
京都市山科区,京の田舎民具資料館,135.836061,34.984718,False
京都市山科区,一燈園資料館「香倉院」,135.827938,34.994927,False
京都市下京区,福寿園京都本店,135.764816,35.003545,False
京都市下京区,田ごと,135.768297,35.003992,False
京都市下京区,天之真名井,135.764662,34.993936,False
京都市下京区,京都総合観光案内所　京なび,135.758267,34.985681,False
京都市下京区,亀屋良長,135.752977,35.003781,False
京都市下京区,京都タワー,135.759218,34.987554,False
京都市下京区,京風宮廷タイ料理　佛沙羅館,135.769103,34.999764,False
京都市下京区,角屋もてなしの文化美術館,135.74316,34.992148,False
京都市下京区,田中長奈良漬店,135.758808,35.002312,False
京都市下京区,亀屋陸奥,135.753344,34.989416,False
京都市下京区,ひと・まち交流館　京都,135.76511,34.993257,False
京都市下京区,鴨川畔　佐々木,135.769212,35.000077,False
京都市下京区,ブリキのおもちゃと人形博物館（TIN TOYS & DOLL MUSEUM）,135.753084,35.003524,False
京都市下京区,京都タワーホテル,135.759218,34.987551,False
京都市下京区,志る幸,135.77,35.00426,False
京都市下京区,十四春旅館,135.758695,34.998427,False
京都市下京区,京都鉄道博物館,135.742845,34.986975,False
京都市下京区,明日香,135.74508,34.991267,False
京都市下京区,東本願寺（真宗本廟）,135.758483,34.991038,False
京都市下京区,ホテル日航プリンセス京都,135.760768,35.000478,False
京都市下京区,風俗博物館,135.753341,34.992973,False
京都市下京区,龍谷大学　大宮学舎,135.749967,34.98986,False
京都市下京区,京菓匠 笹屋伊織,135.748551,34.989005,False
京都市下京区,美好園茶舗,135.753626,34.99229,False
京都市下京区,梅小路公園,135.745334,34.986638,False
京都市下京区,JR京都駅新幹線八条口デリバリーサービス,135.760294,34.984515,False
京都市下京区,Crosta京都（荷物預かり所・キャリーサービス）,135.758765,34.985882,False
京都市下京区,竹笹堂,135.755692,35.002932,False
京都市下京区,美術館「えき」KYOTO,135.758784,34.98585,False
京都市下京区,KCIギャラリー,135.732952,34.982795,False
京都市下京区,本願寺（西本願寺）,135.751737,34.991748,False
京都市下京区,川勝總本家　本店,135.748991,34.998049,False
京都市下京区,鉄道案内所,135.757724,34.985434,False
京都市下京区,梅小路公園　大型バス駐車場,135.743078,34.988048,False
京都市下京区,東華菜館,135.77104,35.003667,False
京都市下京区,京都水族館,135.747331,34.98734,False
京都市下京区,鳥彌三,135.770318,35.002047,False
京都市下京区,公益財団法人京都府国際センター,135.760716,34.986456,False
京都市下京区,森田和紙　倭紙の店,135.76131,35.001708,False
京都市下京区,梅小路公園手づくり市,135.744367,34.987048,False
京都市下京区,ちもと,135.770954,35.00339,False
京都市下京区,梅小路公園　おもいやり駐車場,135.742234,34.987517,False
京都市下京区,京扇堂,135.761192,34.991861,False
京都市下京区,COCON KARASUMA　古今烏丸,135.759222,35.00307,False
京都市下京区,イワイサイクル木津屋橋店,135.74949,34.987369,False
京都市下京区,京湯元　ハトヤ瑞鳳閣,135.755003,34.986876,False
京都市下京区,京都駅ビルインフォメーション,135.758782,34.985848,False
京都市下京区,渉成園（枳殼邸）,135.763238,34.991407,False
京都市下京区,SUNRISE TOURS JTB,135.760418,34.983792,False
京都市下京区,すし岩（すし割烹会席）,135.761785,34.990263,False
京都市下京区,オムロンコミュニケーションプラザ,135.753932,34.986912,False
京都市下京区,秦家住宅,135.753602,35.001102,False
京都市下京区,ホテルグランヴィア京都,135.759783,34.986005,False
京都市下京区,京都市学校歴史博物館,135.766217,35.000685,False
京都市下京区,京都　東急ホテル,135.751662,34.995129,False
京都市下京区,正行院（猿寺）,135.762115,34.986607,False
京都市下京区,杉本家住宅,135.755839,35.002546,False
京都市下京区,株式会社若林佛具製作所,135.757343,34.98912,False
京都市下京区,薫玉堂,135.75334,34.991711,False
京都市下京区,京都劇場,135.760316,34.986077,False
京都市下京区,みやこばし　すす竹（箸）（市原平兵衞商店）,135.763421,35.002952,False
京都市下京区,五明金箔工芸,135.756439,34.991226,False
京都市南区,京都駅八条口駐車場,135.760202,34.983287,False
京都市南区,ホテルセントノーム京都,135.762396,34.98394,False
京都市南区,京湯葉　湯葉に,135.741275,34.977263,False
京都市南区,京都市市民防災センター,135.746482,34.973793,False
京都市南区,観智院,135.747879,34.982788,False
京都市南区,教王護国寺（東寺）,135.747786,34.980607,False
京都市南区,京都市健康増進センター　ヘルスピア21,135.747066,34.976789,False
京都市南区,京都アバンティ,135.760181,34.983537,False
京都市南区,京都東寺骨董市,135.747786,34.980607,False
京都市南区,京都府スポーツセンター　スポーツ医・科学室,135.755954,34.977477,False
京都市南区,京都テルサ（京都府民総合交流プラザ）,135.755954,34.977479,False
京都市南区,奥谷組社寺建築展示資料館,135.723692,34.984612,False
京都市南区,弘法さんの市,135.747617,34.98121,False
京都市右京区,博物館さがの人形の家,135.668763,35.024195,False
京都市右京区,さがの温泉　天山の湯,135.693217,35.0139,False
京都市右京区,常寂光寺,135.668673,35.019656,False
京都市右京区,京都アクアリーナ,135.715377,34.989888,False
京都市右京区,扇子司　伊藤常,135.677762,35.014638,False
京都市右京区,仁和寺御室会館,135.715356,35.028692,False
京都市右京区,二尊院,135.669549,35.021795,False
京都市右京区,嵐山駅はんなり・ほっこりスクエア,135.677714,35.015232,False
京都市右京区,龍安寺,135.718285,35.034494,False
京都市右京区,もみぢ家,135.673771,35.055696,False
京都市右京区,祇王寺,135.66682,35.0235,False
京都市右京区,川勝總本家　嵐山店,135.677337,35.014686,False
京都市右京区,滝口寺,135.666553,35.023028,False
京都市右京区,京つけもの もり　本社工場・本社三条店,135.705003,35.013706,False
京都市右京区,あだし野念仏寺,135.664513,35.026784,False
京都市右京区,羽田酒造有限会社,135.631867,35.157989,False
京都市右京区,宝篋院,135.673574,35.022524,False
京都市右京区,清凉寺,135.674289,35.023509,False
京都市右京区,嵯峨嵐山文華館,135.673808,35.013742,False
京都市右京区,神護寺,135.670867,35.055036,False
京都市右京区,大本山妙心寺,135.720186,35.023175,False
京都市右京区,京都市嵐山観光駐車場,135.679762,35.014292,False
京都市右京区,天翔の湯大門,135.72653,34.989156,False
京都市右京区,落柿舎,135.670889,35.020513,False
京都市右京区,東映太秦映画村「エヴァンゲリオン京都基地」,135.708626,35.016811,False
京都市右京区,金唐革・ステンドグラス工房「チェリ　デザイン」,135.708393,35.01186,False
京都市右京区,19世紀ホール,135.680643,35.018398,False
京都市右京区,梅宮大社,135.694907,35.004152,False
京都市右京区,妙心寺 退蔵院,135.719224,35.021874,False
京都市右京区,仁和寺,135.713818,35.031102,False
京都市右京区,嵐山-高雄パークウエイ,135.675509,35.053893,False
京都市右京区,西院春日神社,135.729657,35.005029,False
京都市右京区,八つ橋庵　かけはし,135.712239,34.996764,False
京都市右京区,法金剛院,135.715992,35.019151,False
京都市右京区,嵐山温泉「駅の足湯」,135.678121,35.015333,False
京都市右京区,念佛寺,135.723584,35.008454,False
京都市右京区,源光寺,135.704785,35.019041,False
京都市右京区,大覚寺,135.677746,35.028248,False
京都市右京区,甘春堂嵯峨野店,135.676279,35.022938,False
京都市右京区,錦,135.679496,35.011935,True
京都市右京区,京都嵐山　嵐丼,135.677714,35.015233,False
京都市右京区,京都吉兆　嵐山本店,135.674649,35.013647,False
京都市右京区,京都市宇多野ユースホステル,135.699367,35.026994,False
京都市右京区,萬長,135.71978,35.026042,False
京都市右京区,嵐山保勝会,135.677293,35.014752,False
京都市右京区,福徳寺,135.640737,35.193551,False
京都市右京区,京北ふれあい朝市,135.633495,35.155091,False
京都市右京区,宇津峡公園,135.573815,35.144586,False
京都市右京区,らんぶらレンタサイクル,135.677623,35.015098,False
京都市右京区,京都市高雄観光駐車場,135.679214,35.060549,False
京都市右京区,トロッコおじさんのレンタサイクル　トロッコ嵯峨店,135.679661,35.018582,False
京都市右京区,蚕の社（木嶋坐天照御魂神社）,135.713533,35.014868,False
京都市右京区,武将体験　時代劇の高津商会,135.703834,35.014839,False
京都市右京区,常照皇寺,135.685366,35.200915,False
京都市右京区,栗尾峠,135.64034,35.133615,False
京都市右京区,車折神社,135.688948,35.016084,False
京都市右京区,大本山天龍寺　篩月,135.673657,35.015106,False
京都市右京区,京都市嵯峨鳥居本町並み保存館,135.663914,35.027793,False
京都市右京区,大河内山荘庭園,135.669363,35.017249,False
京都市右京区,茶房竹林の里,135.71931,35.032206,False
京都市右京区,広隆寺,135.707311,35.014348,False
京都市右京区,東林院,135.722279,35.022934,False
京都市右京区,了徳寺,135.706334,35.0296,False
京都市右京区,株式会社竹定商店,135.70567,35.014375,False
京都市右京区,中嶋象嵌,135.677974,35.019889,False
京都市右京区,月輪寺,135.645164,35.058398,False
京都市右京区,公益財団法人陽明文庫,135.709863,35.031165,False
京都市右京区,桂春院,135.722415,35.02483,False
京都市右京区,本家桜もち琴きき茶屋,135.677678,35.013716,False
京都市右京区,嵯峨豆腐森嘉,135.675268,35.022867,False
京都市右京区,あうる京北（京都府立ゼミナールハウス）,135.634342,35.199388,False
京都市右京区,ゆどうふ竹仙,135.674785,35.023336,False
京都市右京区,鮎の宿つたや,135.662634,35.028262,False
京都市右京区,大沢池,135.680388,35.028237,False
京都市右京区,広沢池,135.690358,35.026921,False
京都市右京区,清凉寺（嵯峨釈迦堂）霊宝館,135.674289,35.023507,False
京都市右京区,愛宕山・愛宕神社,135.634443,35.059892,False
京都市右京区,愛宕念仏寺,135.661108,35.031403,False
京都市右京区,広隆寺霊宝殿,135.707329,35.015531,False
京都市右京区,妙心寺大衆禅堂,135.721203,35.021241,False
京都市右京区,西明寺,135.674869,35.057248,False
京都市右京区,ジオラマ京都JAPAN（鉄道ミュージアム）,135.680293,35.018612,False
京都市右京区,仁和寺霊宝館,135.71439,35.029302,False
京都市右京区,高山寺,135.678454,35.060564,False
京都市右京区,西京極総合運動公園,135.71555,34.992652,False
京都市右京区,東映太秦映画村,135.708625,35.016815,False
京都市右京区,鹿王院,135.684588,35.016688,False
京都市右京区,天龍寺,135.673749,35.01566,False
京都市右京区,東映太秦映画村「映画文化館」,135.708626,35.016812,False
京都市右京区,嵐峡めぐり,135.674813,35.013206,False
京都市右京区,京都嵐山オルゴール博物館,135.676188,35.018585,False
京都市右京区,上桂川の魚釣り,135.638232,35.145841,False
京都市右京区,老松　嵐山店,135.676618,35.017254,False
京都市右京区,レンタサイクル京都,135.677925,35.013864,False
京都市右京区,ホテルビナリオ嵯峨嵐山,135.682343,35.018377,False
京都市右京区,京都市京北森林公園,135.660919,35.182639,False
京都市右京区,嵯峨美術大学・嵯峨美術短期大学附属博物館,135.689325,35.012648,False
京都市右京区,ローケツ染・職人体験やまもと,135.713324,34.999196,False
京都市右京区,龍安寺「西源院」,135.717924,35.033875,False
京都市右京区,八つ橋庵とししゅうやかた,135.709051,34.998244,False
京都市右京区,栗山工房,135.698363,35.036147,False
京都市右京区,あだしのまゆ村,135.666188,35.026476,False
京都市右京区,西山艸堂,135.676998,35.015326,False
京都市右京区,道の駅ウッディー京北,135.633213,35.156129,False
京都市右京区,ぶらり嵐山,135.677181,35.016757,False
京都市右京区,京北運動公園,135.662216,35.182457,False
京都市右京区,お寺のホテル 花園会館,135.722076,35.021332,False
京都市右京区,鮎茶屋平野屋,135.662357,35.028497,False
京都市右京区,蓮華寺,135.715625,35.029392,False
京都市右京区,山國神社,135.655485,35.173002,False
京都市右京区,亀山公園,135.671732,35.014445,False
京都市右京区,中道寺,135.643333,35.203552,False
京都市右京区,八丁渓谷,135.71394,35.252646,False
京都市右京区,臨川寺,135.679227,35.015002,False
京都市右京区,祖父谷,135.699058,35.177212,False
京都市右京区,滝又滝,135.657978,35.130246,False
京都市右京区,周山城址,135.626682,35.15724,False
京都市右京区,渡月橋,135.677805,35.01339,True
京都市右京区,中ノ島公園,135.67802,35.012134,False
京都市右京区,野宮神社,135.674227,35.017841,False
京都市西京区,松尾大社　亀の市,135.685506,35.000345,False
京都市西京区,阪急レンタサイクル嵐山,135.680984,35.010638,False
京都市西京区,千弥農園,135.660136,34.967719,False
京都市西京区,松尾大社,135.685506,35.000345,False
京都市西京区,嵐山温泉,135.678655,35.010478,False
京都市西京区,鈴虫寺（華厳寺）,135.684856,34.993605,False
京都市西京区,西芳寺（苔寺）,135.683712,34.992181,False
京都市西京区,地蔵院（竹の寺）,135.686027,34.990432,False
京都市西京区,正法寺,135.655524,34.956906,False
京都市西京区,桂離宮,135.709572,34.984002,False
京都市西京区,ホテル京都エミナース,135.675728,34.964479,False
京都市西京区,青山音楽記念館（バロックザール）,135.691903,34.990813,False
京都市西京区,夢アトリエ,135.684646,35.009746,False
京都市西京区,大原野神社,135.656254,34.960277,False
京都市西京区,田畑ランプ館,135.692318,34.984267,False
京都市西京区,勝持寺（花の寺）,135.651674,34.96071,False
京都市西京区,京都花鳥館,135.686852,34.99584,False
京都市西京区,金蔵寺,135.641169,34.954978,False
京都市西京区,十輪寺,135.657308,34.944479,False
京都市西京区,善峯寺,135.64447,34.938112,False
京都市西京区,桂坂野鳥遊園,135.665606,34.989049,False
京都市西京区,三鈷寺,135.645071,34.940337,False
京都市西京区,松尾大社お酒の資料館,135.686093,34.999985,False
京都市西京区,京都市立芸術大学芸術資料館,135.663772,34.974452,False
京都市西京区,中村軒,135.711562,34.982957,False
京都市西京区,京都市洛西竹林公園,135.686975,34.959123,False
京都市西京区,うお嘉,135.67436,34.953815,False
京都市西京区,筍亭,135.682561,34.973954,False
京都市西京区,善峯寺文殊寺宝館,135.644535,34.938125,False
京都市西京区,亀の井,135.684792,35.000186,False
京都市西京区,京都桂温泉　仁左衛門の湯,135.687912,34.975834,False
京都市西京区,嵐山モンキーパーク,135.676687,35.011346,False
京都市西京区,染匠よしかわ,135.686742,34.998508,False
京都市西京区,法輪寺,135.677464,35.010123,False
京都市伏見区,茶房竹聲,135.769951,34.948344,False
京都市伏見区,京都府総合見本市会館（京都パルスプラザ）,135.750901,34.947342,False
京都市伏見区,京都市南部クリーンセンター環境学習施設　さすてな京都,135.734878,34.917907,False
京都市伏見区,京都市青少年科学センター,135.766793,34.955771,False
京都市伏見区,特定非営利活動法人伏見観光協会,135.761248,34.929769,False
京都市伏見区,くるっとパーク伏見今町,135.761777,34.935453,False
京都市伏見区,雨月茶屋,135.818267,34.951049,False
京都市伏見区,黄桜記念館（お酒の資料館）・河童資料館,135.760224,34.930725,False
京都市伏見区,京都教育大学教育資料館（まなびの森ミュージアム）,135.774373,34.948759,False
京都市伏見区,伏見稲荷大社,135.772672,34.967149,True
京都市伏見区,乃木神社,135.776487,34.93227,False
京都市伏見区,石峰寺,135.775105,34.964735,False
京都市伏見区,森林総合研究所関西支所　森の展示館,135.77212,34.940732,False
京都市伏見区,藤森神社,135.771706,34.951172,False
京都市伏見区,京都府立伏見港公園,135.758676,34.925262,False
京都市伏見区,城南宮,135.74651,34.951094,False
京都市伏見区,菊水若水,135.74651,34.951095,False
京都市伏見区,安楽寿院,135.754822,34.952631,False
京都市伏見区,神聖蔵元直売店,135.762128,34.931005,False
京都市伏見区,株式会社山本本家,135.761619,34.931122,False
京都市伏見区,齊藤酒造株式会社,135.752686,34.931844,False
京都市伏見区,黄桜株式会社,135.748414,34.930068,False
京都市伏見区,株式会社北川本家,135.756683,34.932513,False
京都市伏見区,株式会社小山本家酒造京都伏見工場,135.762683,34.930478,False
京都市伏見区,月桂冠株式会社,135.762203,34.929725,False
京都市伏見区,株式会社増田徳兵衞商店,135.742642,34.940229,False
京都市伏見区,キンシ正宗株式会社,135.76205,34.940612,False
京都市伏見区,松本酒造株式会社,135.754287,34.93334,False
京都市伏見区,三宝院,135.819548,34.952213,False
京都市伏見区,魚三楼,135.764743,34.932336,False
京都市伏見区,御香宮神社,135.767526,34.934755,False
京都市伏見区,月桂冠大倉記念館,135.761611,34.929148,False
京都市伏見区,醍醐寺,135.819565,34.951033,False
京都市伏見区,十二単記念撮影館 雪月花苑（株式会社弥栄）,135.764198,34.960507,False
京都市伏見区,鳥せい本店,135.761989,34.931095,False
京都市伏見区,JR稲荷駅ランプ小屋,135.770851,34.966597,False
京都市伏見区,横大路運動公園,135.732751,34.914746,False
京都市伏見区,伏見　力の湯,135.751276,34.957206,False
京都市伏見区,湯～とぴあ　ダイゴ,135.806154,34.942085,False
京都市伏見区,京エコロジーセンター （京都市環境保全活動センター）,135.76616,34.955981,False
京都市伏見区,寺田屋,135.759577,34.930412,False
京都市伏見区,大橋家庭園（苔涼庭）,135.773415,34.968621,False
京都市伏見区,乃木神社宝物館,135.776372,34.933168,False
京都市伏見区,伏見城跡出土遺物展示室,135.767237,34.934396,False
京都市伏見区,醍醐寺霊宝館,135.819564,34.951033,False
京都市伏見区,藤森神社宝物殿,135.771819,34.950523,False
京都市伏見区,キザクラカッパカントリー,135.76029,34.930861,False
京都市伏見区,京セラギャラリー・京セラファインセラミック館・稲盛ライブラリー,135.750745,34.946848,False
京都市伏見区,株式会社京姫酒造,135.757702,34.930308,False
京都市伏見区,御香水,135.767525,34.934754,False
他府県,比叡山延暦寺,135.841127,35.070473,False
他府県,サントリー山崎蒸溜所,135.674417,34.892364,False
他府県,株式会社井筒八ッ橋本舗　追分店,135.833875,34.99171,False
他府県,比叡山ドライブウェイ,135.83922,35.047591,False
他府県,京都府観光案内所・東京,139.769593,35.683164,False
